Trade rule 1,Trade rule 2,Trade rule 3,Trade rule 4,Trade rule 5,Trade rule 6,income
2.792540394310519,-2.041663515284504,1.6300263735954106,-0.1243917721763683,0.4683097660108224,2.3713877603120883,337.11676377209926
2.084099847156553,-0.7649691687286553,2.096928162793022,1.2751159519539197,-1.573798633908923,-0.3192230285388238,386.54437548743977
-0.3530787718243608,2.6267822076427105,1.651397335004618,0.6545295733768564,2.2094207811940967,-1.92463754005574,343.086643642891
-1.065387329493873,-2.511459354365269,1.2780349716786858,1.2217475515559195,2.102014675134747,-0.9935001524872265,293.94216813883736
2.294129536027937,0.415600934033161,1.9020693245302445,2.3266085622371566,1.5159248459978425,-0.9155662614054592,455.3755617499602
2.588315596542076,0.2499937163622436,2.688548506405225,-1.1270346328038534,1.1672068066623984,-2.058521774686608,455.466807063602
-1.5309531146148216,-0.3571778527935771,2.655574756393527,1.9202118932373864,2.1864541569345297,2.133273953251968,541.7375192993961
2.720245666779769,-0.8893047810318047,2.254298327698007,-1.028098467130007,-1.7235478786150051,2.9905714279918563,343.16287566753755
1.6727904790420354,-0.1441914888953857,2.606148957483617,-2.3861577423023177,1.405346064742683,1.7441719511800846,328.2986957424812
0.8076697273409597,-2.9742430859750137,2.03117828043181,1.1279557851837874,0.5179670325038996,-0.7585585582517678,313.09525199648107
-0.3806706438539255,2.6411666528354303,-1.5820222136264226,-1.2088939032613788,2.6827057947087862,0.5180787912896934,298.13222286449417
2.0626834253466093,1.3642749574619175,-0.0018323278780805,-0.6856783267448829,-1.623553660725886,-2.441081782573629,297.1665520372256
0.9837319396470529,2.8877684482373587,1.110115982596052,1.975568551777486,2.0516382610370414,1.783283603221836,450.5329108168682
-2.277893813528464,2.2029333914566465,2.8483227019461026,2.557440566272743,-1.8012016053983078,-2.870288168614363,562.0936342287978
-0.2803817908338737,1.225968426896486,1.4948587516865253,2.7772832987690386,-1.1184511293430544,1.6984716427592377,502.1083579434026
1.2532909397026684,-2.330701246331162,0.5039063796269385,2.9032123264349528,2.349396987863207,2.5190769024112427,550.1733161936755
2.4912858883785827,0.9941725296154568,1.4371187012625608,-2.111244664054857,1.9685452815169315,2.3533584686942044,409.4731247776356
2.651563347568336,-0.6384881030158023,1.366524252725532,1.758713977822956,1.6314352259669145,-0.3750036132485381,375.5104328418248
-0.7313444084386949,2.5505008473626427,-1.7709393773282025,-0.1579196650445671,0.9538950922941232,1.983255289646168,286.573011743143
-2.0129451483852216,0.4861171549465046,-0.1605514869033806,0.4627028799918413,2.498731271484641,1.943289401807464,407.8370346412439
1.7647782049537355,-1.1513285543493832,2.8210265438004924,-1.7573608300193748,0.0774109225162664,-1.7079293169770096,301.3809951275408
0.117330131878373,2.492521481602932,0.7676143453578828,1.8082075582659929,-1.9447913403462271,-0.2995675328885951,320.1638588830107
0.0770749727726136,2.771771223613463,0.8128383411305928,-0.753798685556486,1.916780228011776,0.9625448913490192,301.2868539365353
1.924290057743442,0.3561968870728682,1.668653926753895,-2.455798199922372,-0.4232718081519198,0.642946852834668,327.0268549708508
2.9830600105106813,1.8234347911817403,-0.2793593958121296,2.666135466941305,-1.4157651213075717,-1.261068758763847,320.30726744359424
2.309487434654102,0.135561837317665,2.5437705763022445,-1.922129945469704,-2.626953300285547,1.576720561901651,409.27573396687416
2.2257744099118764,1.5633772230874978,0.8542342788893089,0.0979613519881601,-1.4978102443055552,-2.9410558283627823,280.4250506742978
1.7184666763784977,2.267662638821564,0.0568416317924631,2.404934263600717,0.1587724324326722,-2.42782024981689,315.0858101686039
1.3847243203852635,0.5037178806159446,2.487689158044879,2.4338809650920394,-0.3123116729096287,-0.8027775774471202,499.88764428320286
0.1345703772388873,1.938895526678551,-2.618827051110365,2.821255662428185,0.8487374755148265,1.3639659374550297,356.2494962849522
2.366639230351057,-1.816680094316976,-1.5419793146722944,1.6732845006133736,2.547256078468552,-1.9931264979051035,291.9896754334791
